t_s,muestra,modo_decision,pose_fuente,ruta_celdas,waypoints_total,waypoint_indice,distancia_waypoint_m,grid_fila,grid_columna,ps0_frontal_der,ps7_frontal_izq,ps2_lateral_der,ps5_lateral_izq,frontal_crudo,frontal_filtrado,frontal_kalman,kalman_ganancia,kalman_p,encoder_izq_rad,encoder_der_rad,avance_ds_m,velocidad_lineal_m_s,velocidad_angular_rad_s,odom_x_m,odom_y_m,odom_theta_rad,valor_decision,vel_motor_izq_rad_s,vel_motor_der_rad_s,accion,bloqueo_contador
0.896,14,kalman,supervisor,0,0,-1,,,,69.809,69.763,66.024,70.967,69.786,67.798,70.199,0.17202,3.78446,2.49316,2.49316,0.003862,0.06035,0.0,-1.21048,-1.16805,1.74776,70.199,3.0,3.0,AVANZAR,0
0.96,15,kalman,supervisor,0,0,-1,,,,67.51,65.362,69.295,68.284,66.436,68.382,69.946,0.17245,3.79387,2.68784,2.68784,0.003991,0.06236,0.0,-1.21115,-1.16427,1.74776,69.946,3.0,3.0,AVANZAR,0
1.024,16,kalman,supervisor,0,0,-1,,,,72.056,63.584,67.125,62.728,67.82,68.48,69.962,0.17274,3.80032,2.87624,2.87624,0.003862,0.06035,0.0,-1.21183,-1.16049,1.74776,69.962,3.0,3.0,AVANZAR,0
1.088,17,kalman,supervisor,0,0,-1,,,,61.21,67.347,69.334,69.812,64.278,67.175,69.375,0.17294,3.80473,3.07092,3.07092,0.003991,0.06236,0.0,-1.21251,-1.15671,1.74776,69.375,3.0,3.0,AVANZAR,0
1.152,18,kalman,supervisor,0,0,-1,,,,62.1,67.006,63.979,69.308,64.553,66.575,68.924,0.17308,3.80775,3.25932,3.25932,0.003862,0.06035,0.0,-1.21318,-1.15293,1.74776,68.924,3.0,3.0,AVANZAR,0
1.216,19,kalman,supervisor,0,0,-1,,,,67.686,64.656,67.936,66.03,66.171,65.852,68.843,0.17317,3.80981,3.454,3.454,0.003991,0.06236,0.0,-1.21386,-1.14915,1.74776,68.843,3.0,3.0,AVANZAR,0
1.28,20,kalman,supervisor,0,0,-1,,,,63.675,70.418,65.771,69.959,67.046,65.974,68.915,0.17324,3.81122,3.6424,3.6424,0.003862,0.06035,0.0,-1.21453,-1.14537,1.74776,68.915,3.0,3.0,AVANZAR,0
1.344,21,kalman,supervisor,0,0,-1,,,,67.986,65.157,62.879,57.993,66.572,65.724,68.905,0.17328,3.81218,3.83708,3.83708,0.003991,0.06236,0.0,-1.21521,-1.14159,1.74776,68.905,3.0,3.0,AVANZAR,0
1.408,22,kalman,supervisor,0,0,-1,,,,67.522,68.806,68.002,66.481,68.164,66.501,69.172,0.17331,3.81284,4.03176,4.03176,0.003991,0.06236,0.0,-1.21589,-1.13781,1.74776,69.172,3.0,3.0,AVANZAR,0
1.472,23,kalman,supervisor,0,0,-1,,,,63.595,71.372,62.485,70.073,67.483,67.087,69.263,0.17333,3.81329,4.22016,4.22016,0.003862,0.06035,0.0,-1.21656,-1.13403,1.74776,69.263,3.0,3.0,AVANZAR,0
1.536,24,kalman,supervisor,0,0,-1,,,,70.303,59.78,72.245,77.18,65.041,66.861,68.927,0.17335,3.8136,4.41484,4.41484,0.003991,0.06236,0.0,-1.21724,-1.13025,1.74776,68.927,3.0,3.0,AVANZAR,0
1.6,25,kalman,supervisor,0,0,-1,,,,61.14,67.007,66.468,64.542,64.073,66.267,68.469,0.17335,3.81381,4.60324,4.60324,0.003862,0.06035,0.0,-1.21791,-1.12647,1.74776,68.469,3.0,3.0,AVANZAR,0
1.664,26,kalman,supervisor,0,0,-1,,,,61.605,71.001,70.115,73.405,66.303,66.213,68.489,0.17336,3.81395,4.79792,4.79792,0.003991,0.06236,0.0,-1.21859,-1.12269,1.74776,68.489,3.0,3.0,AVANZAR,0
1.728,27,kalman,supervisor,0,0,-1,,,,71.002,64.194,69.049,68.786,67.598,66.1,68.718,0.17337,3.81405,4.98632,4.98632,0.003862,0.06035,0.0,-1.21927,-1.11891,1.74776,68.718,3.0,3.0,AVANZAR,0
1.792,28,kalman,supervisor,0,0,-1,,,,66.049,61.029,64.085,64.002,63.539,65.311,68.216,0.17337,3.81412,5.181,5.181,0.003991,0.06236,0.0,-1.21994,-1.11513,1.74776,68.216,3.0,3.0,AVANZAR,0
1.856,29,kalman,supervisor,0,0,-1,,,,68.194,77.661,64.706,77.938,72.928,66.888,69.416,0.17337,3.81416,5.3694,5.3694,0.003862,0.06035,0.0,-1.22062,-1.11135,1.74776,69.416,3.0,3.0,AVANZAR,0
1.92,30,kalman,supervisor,0,0,-1,,,,67.39,71.83,68.031,75.06,69.61,67.995,69.845,0.17337,3.81419,5.56408,5.56408,0.003991,0.06236,0.0,-1.22129,-1.10757,1.74776,69.845,3.0,3.0,AVANZAR,0
1.984,31,kalman,supervisor,0,0,-1,,,,70.059,67.687,68.106,65.849,68.873,68.51,70.06,0.17337,3.81422,5.75248,5.75248,0.003862,0.06035,0.0,-1.22197,-1.10379,1.74776,70.06,3.0,3.0,AVANZAR,0
2.048,32,kalman,supervisor,0,0,-1,,,,68.266,71.62,64.98,60.444,69.943,68.978,70.435,0.17337,3.81423,5.94716,5.94716,0.003991,0.06236,0.0,-1.22265,-1.10001,1.74776,70.435,3.0,3.0,AVANZAR,0
2.112,33,kalman,supervisor,0,0,-1,,,,61.083,62.704,68.835,109.261,61.894,68.649,69.35,0.17337,3.81424,6.14184,6.14184,0.003991,0.06236,0.0,-1.22332,-1.09623,1.74776,69.35,3.0,3.0,AVANZAR,0
2.176,34,kalman,supervisor,0,0,-1,,,,67.843,70.896,66.535,65.147,69.37,67.938,69.737,0.17337,3.81425,6.33024,6.33024,0.003862,0.06035,0.0,-1.224,-1.09245,1.74776,69.737,3.0,3.0,AVANZAR,0
2.24,35,kalman,supervisor,0,0,-1,,,,66.705,68.107,68.457,63.887,67.406,67.497,69.729,0.17338,3.81425,6.52492,6.52492,0.003991,0.06236,0.0,-1.22467,-1.08867,1.74776,69.729,3.0,3.0,AVANZAR,0
2.304,36,kalman,supervisor,0,0,-1,,,,63.93,72.795,65.589,96.332,68.363,67.395,69.875,0.17338,3.81425,6.71332,6.71332,0.003862,0.06035,0.0,-1.22535,-1.08489,1.74776,69.875,3.0,3.0,AVANZAR,0
2.368,37,kalman,supervisor,0,0,-1,,,,68.884,62.977,59.918,105.282,65.93,66.592,69.587,0.17338,3.81426,6.908,6.908,0.003991,0.06236,0.0,-1.22603,-1.08111,1.74776,69.587,3.0,3.0,AVANZAR,0
2.432,38,kalman,supervisor,0,0,-1,,,,64.865,68.418,73.338,62.838,66.641,67.542,69.459,0.17338,3.81426,7.0964,7.0964,0.003862,0.06035,0.0,-1.2267,-1.07733,1.74776,69.459,3.0,3.0,AVANZAR,0
2.496,39,kalman,supervisor,0,0,-1,,,,69.434,67.714,62.059,78.248,68.574,67.383,69.702,0.17338,3.81426,7.29108,7.29108,0.003991,0.06236,0.0,-1.22738,-1.07355,1.74776,69.702,3.0,3.0,AVANZAR,0
2.56,40,kalman,supervisor,0,0,-1,,,,67.131,67.768,64.698,62.995,67.45,67.392,69.694,0.17338,3.81426,7.47948,7.47948,0.003862,0.06035,0.0,-1.22805,-1.06977,1.74776,69.694,3.0,3.0,AVANZAR,0
2.624,41,kalman,supervisor,0,0,-1,,,,60.622,61.118,59.569,76.039,60.87,65.893,68.56,0.17338,3.81426,7.67416,7.67416,0.003991,0.06236,0.0,-1.22873,-1.06599,1.74776,68.56,3.0,3.0,AVANZAR,0
2.688,42,kalman,supervisor,0,0,-1,,,,64.772,66.512,69.661,97.74,65.642,65.835,68.45,0.17338,3.81426,7.86884,7.86884,0.003991,0.06236,0.0,-1.22941,-1.06221,1.74776,68.45,3.0,3.0,AVANZAR,0
2.752,43,kalman,supervisor,0,0,-1,,,,70.291,68.58,69.933,89.07,69.435,66.394,69.004,0.17338,3.81426,8.05724,8.05724,0.003862,0.06035,0.0,-1.23008,-1.05843,1.74776,69.004,3.0,3.0,AVANZAR,0
2.816,44,kalman,supervisor,0,0,-1,,,,65.151,70.821,66.789,98.3,67.986,66.276,69.223,0.17338,3.81426,8.25192,8.25192,0.003991,0.06236,0.0,-1.23076,-1.05465,1.74776,69.223,3.0,3.0,AVANZAR,0
2.88,45,kalman,supervisor,0,0,-1,,,,68.345,67.052,58.754,80.447,67.699,66.326,69.342,0.17338,3.81426,8.44032,8.44032,0.003862,0.06035,0.0,-1.23143,-1.05087,1.74776,69.342,3.0,3.0,AVANZAR,0
2.944,46,kalman,supervisor,0,0,-1,,,,68.634,66.734,67.799,97.319,67.684,67.689,69.451,0.17338,3.81426,8.635,8.635,0.003991,0.06236,0.0,-1.23211,-1.04709,1.74776,69.451,3.0,3.0,AVANZAR,0
3.008,47,kalman,supervisor,0,0,-1,,,,65.137,64.694,67.189,110.068,64.915,67.544,69.047,0.17338,3.81426,8.8234,8.8234,0.003862,0.06035,0.0,-1.23279,-1.04331,1.74776,69.047,3.0,3.0,AVANZAR,0
3.072,48,kalman,supervisor,0,0,-1,,,,62.49,66.947,69.412,110.125,64.718,66.6,68.693,0.17338,3.81426,9.01808,9.01808,0.003991,0.06236,0.0,-1.23346,-1.03953,1.74776,68.693,3.0,3.0,AVANZAR,0
3.136,49,kalman,supervisor,0,0,-1,,,,65.994,70.223,64.689,103.26,68.109,66.625,68.975,0.17338,3.81426,9.20648,9.20648,0.003862,0.06035,0.0,-1.23414,-1.03575,1.74776,68.975,3.0,3.0,AVANZAR,0
3.2,50,kalman,supervisor,0,0,-1,,,,67.61,66.006,76.029,120.154,66.808,66.447,68.995,0.17338,3.81426,9.40116,9.40116,0.003991,0.06236,0.0,-1.23481,-1.03197,1.74776,68.995,3.0,3.0,AVANZAR,0
3.264,51,kalman,supervisor,0,0,-1,,,,71.374,65.079,64.842,125.42,68.226,66.555,69.245,0.17338,3.81426,9.58956,9.58956,0.003862,0.06035,0.0,-1.23549,-1.02819,1.74776,69.245,3.0,3.0,AVANZAR,0
3.328,52,kalman,supervisor,0,0,-1,,,,61.154,63.082,67.078,120.879,62.118,65.996,68.405,0.17338,3.81426,9.78424,9.78424,0.003991,0.06236,0.0,-1.23617,-1.02441,1.74776,68.405,3.0,3.0,AVANZAR,0
3.392,53,kalman,supervisor,0,0,-1,,,,70.206,67.109,61.745,118.04,68.658,66.784,68.845,0.17338,3.81426,9.97892,9.97892,0.003991,0.06236,0.0,-1.23684,-1.02063,1.74776,68.845,3.0,3.0,AVANZAR,0
3.456,54,kalman,supervisor,0,0,-1,,,,69.137,71.515,67.889,126.566,70.326,67.227,69.485,0.17338,3.81426,10.16732,10.16732,0.003862,0.06035,0.0,-1.23752,-1.01685,1.74776,69.485,3.0,3.0,AVANZAR,0
3.52,55,kalman,supervisor,0,0,-1,,,,60.905,67.036,64.31,147.223,63.97,66.66,68.924,0.17338,3.81426,10.362,10.362,0.003991,0.06236,0.0,-1.23819,-1.01307,1.74776,68.924,3.0,3.0,AVANZAR,0
3.584,56,kalman,supervisor,0,0,-1,,,,72.453,62.885,69.885,142.515,67.669,66.548,69.09,0.17338,3.81426,10.5504,10.5504,0.003862,0.06035,0.0,-1.23887,-1.00929,1.74776,69.09,3.0,3.0,AVANZAR,0
3.648,57,kalman,supervisor,0,0,-1,,,,68.736,65.573,63.955,120.691,67.154,67.555,69.15,0.17338,3.81426,10.74508,10.74508,0.003991,0.06236,0.0,-1.23955,-1.00551,1.74776,69.15,3.0,3.0,AVANZAR,0
3.712,58,kalman,supervisor,0,0,-1,,,,60.291,66.631,66.925,154.546,63.461,66.516,68.547,0.17338,3.81426,10.93348,10.93348,0.003862,0.06035,0.0,-1.24022,-1.00173,1.74776,68.547,3.35,2.65,CENTRAR_DERECHA,0
3.776,59,kalman,supervisor,0,0,-1,,,,75.428,71.961,62.294,184.75,73.695,67.19,69.829,0.17338,3.81426,11.147,11.10304,0.003927,0.06135,-0.27079,-1.24088,-0.99795,1.73198,69.829,3.45,2.55,CENTRAR_DERECHA,0
3.84,60,kalman,supervisor,0,0,-1,,,,60.269,71.337,68.205,174.995,65.803,67.556,69.527,0.17338,3.81426,11.37308,11.26632,0.003991,0.06236,-0.38684,-1.24147,-0.99415,1.71162,69.527,3.427,2.573,CENTRAR_DERECHA,0
3.904,61,kalman,supervisor,0,0,-1,,,,61.886,74.617,66.738,159.55,68.252,67.673,69.695,0.17338,3.81426,11.5866,11.43588,0.003927,0.06135,-0.27079,-1.24198,-0.99034,1.69225,69.695,3.371,2.629,CENTRAR_DERECHA,0
3.968,62,kalman,supervisor,0,0,-1,,,,70.766,72.236,66.753,226.588,71.501,68.542,70.398,0.17338,3.81426,11.8064,11.59916,0.003927,0.06135,-0.34816,-1.24242,-0.98653,1.67541,70.398,3.45,2.55,CENTRAR_DERECHA,0
4.032,63,kalman,supervisor,0,0,-1,,,,60.781,69.71,73.228,135.199,65.245,68.899,69.894,0.17338,3.81426,12.0262,11.76244,0.003927,0.06135,-0.34816,-1.24279,-0.9827,1.65507,69.894,3.0,3.0,AVANZAR,0
4.096,64,kalman,supervisor,0,0,-1,,,,67.38,60.854,67.359,147.388,64.117,66.984,69.282,0.17338,3.81426,12.2146,11.95712,0.003927,0.06135,0.03868,-1.2431,-0.97887,1.65502,69.282,3.0,3.0,AVANZAR,0
4.16,65,kalman,supervisor,0,0,-1,,,,66.703,69.964,70.145,230.214,68.334,67.49,69.507,0.17338,3.81426,12.40928,12.14552,0.003927,0.06135,-0.03868,-1.24341,-0.97505,1.65511,69.507,3.45,2.55,CENTRAR_DERECHA,0
4.224,66,kalman,supervisor,0,0,-1,,,,67.838,68.18,66.079,235.494,68.009,67.441,69.637,0.17338,3.81426,12.62908,12.3088,0.003927,0.06135,-0.34816,-1.24371,-0.97122,1.63498,69.637,3.45,2.55,CENTRAR_DERECHA,0
4.288,67,kalman,supervisor,0,0,-1,,,,70.508,75.631,71.641,144.315,73.069,67.755,70.621,0.17338,3.81426,12.84888,12.47208,0.003927,0.06135,-0.34816,-1.24393,-0.96738,1.61472,70.621,3.0,3.0,AVANZAR,0
4.352,68,kalman,supervisor,0,0,-1,,,,66.086,66.799,69.948,136.619,66.443,67.994,70.293,0.17338,3.81426,13.04356,12.66676,0.003991,0.06236,0.0,-1.24409,-0.96355,1.6147,70.293,3.0,3.0,AVANZAR,0
4.416,69,kalman,supervisor,0,0,-1,,,,66.724,70.027,71.959,161.119,68.375,68.846,70.343,0.17338,3.81426,13.23196,12.85516,0.003862,0.06035,-0.0,-1.24425,-0.95971,1.61478,70.343,3.357,2.643,CENTRAR_DERECHA,0
4.48,70,kalman,supervisor,0,0,-1,,,,63.346,74.718,62.424,140.227,69.032,68.986,70.512,0.17338,3.81426,13.45176,13.02472,0.003991,0.06236,-0.30947,-1.2444,-0.95588,1.59883,70.512,3.0,3.0,AVANZAR,0
4.544,71,kalman,supervisor,0,0,-1,,,,60.363,69.104,65.434,158.491,64.734,68.331,69.9,0.17338,3.81426,13.64016,13.2194,0.003927,0.06135,0.03868,-1.2445,-0.95204,1.59884,69.9,3.372,2.628,CENTRAR_DERECHA,0
4.608,72,kalman,supervisor,0,0,-1,,,,68.361,71.53,72.621,157.664,69.945,67.706,70.297,0.17338,3.81426,13.85368,13.38896,0.003927,0.06135,-0.27079,-1.24459,-0.9482,1.58215,70.297,3.34,2.66,CENTRAR_DERECHA,0
4.672,73,kalman,supervisor,0,0,-1,,,,68.726,62.581,71.497,238.76,65.654,67.548,69.882,0.17338,3.81426,14.0672,13.55852,0.003927,0.06135,-0.27079,-1.24461,-0.94436,1.56682,69.882,3.45,2.55,CENTRAR_DERECHA,0
4.736,74,kalman,supervisor,0,0,-1,,,,68.561,71.312,65.859,153.774,69.937,67.86,70.287,0.17338,3.81426,14.29328,13.7218,0.003991,0.06236,-0.38684,-1.24456,-0.94052,1.54652,70.287,3.352,2.648,CENTRAR_DERECHA,0
4.8,75,kalman,supervisor,0,0,-1,,,,65.261,68.439,63.227,246.535,66.85,67.424,70.081,0.17338,3.81426,14.5068,13.89136,0.003927,0.06135,-0.27079,-1.24444,-0.93668,1.53062,70.081,3.45,2.55,CENTRAR_DERECHA,0
4.864,76,kalman,supervisor,0,0,-1,,,,64.81,64.711,64.493,169.607,64.76,67.429,69.548,0.17338,3.81426,14.7266,14.05464,0.003927,0.06135,-0.34816,-1.24425,-0.93284,1.51033,69.548,3.42,2.58,CENTRAR_DERECHA,0
4.928,77,kalman,supervisor,0,0,-1,,,,69.039,65.309,63.052,152.589,67.174,66.875,69.526,0.17338,3.81426,14.9464,14.21792,0.003927,0.06135,-0.34816,-1.24399,-0.92901,1.49137,69.526,3.358,2.642,CENTRAR_DERECHA,0
4.992,78,kalman,supervisor,0,0,-1,,,,67.772,66.163,69.209,197.933,66.967,67.138,69.472,0.17338,3.81426,15.15992,14.38748,0.003927,0.06135,-0.27079,-1.24366,-0.92518,1.47523,69.472,3.45,2.55,CENTRAR_DERECHA,0
5.056,79,kalman,supervisor,0,0,-1,,,,65.482,70.791,64.425,146.597,68.137,66.778,69.63,0.17338,3.81426,15.37972,14.55076,0.003927,0.06135,-0.34816,-1.24326,-0.92136,1.45499,69.63,3.0,3.0,AVANZAR,0
5.12,80,kalman,supervisor,0,0,-1,,,,70.599,65.601,66.889,159.28,68.1,67.028,69.748,0.17338,3.81426,15.56812,14.73916,0.003862,0.06035,0.0,-1.2428,-0.91755,1.45501,69.748,3.37,2.63,CENTRAR_DERECHA,0
5.184,81,kalman,supervisor,0,0,-1,,,,64.23,71.118,67.529,132.727,67.674,67.61,69.784,0.17338,3.81426,15.78792,14.90872,0.003991,0.06236,-0.30947,-1.24233,-0.91374,1.4385,69.784,3.0,3.0,AVANZAR,0
5.248,82,kalman,supervisor,0,0,-1,,,,59.833,69.137,68.66,127.4,64.485,67.073,69.255,0.17338,3.81426,15.97632,15.1034,0.003927,0.06135,0.03868,-1.24182,-0.90993,1.43857,69.255,3.0,3.0,AVANZAR,0
5.312,83,kalman,supervisor,0,0,-1,,,,65.776,71.926,71.745,133.898,68.851,67.449,69.574,0.17338,3.81426,16.171,15.2918,0.003927,0.06135,-0.03868,-1.24131,-0.90613,1.43869,69.574,3.0,3.0,AVANZAR,0
5.376,84,kalman,supervisor,0,0,-1,,,,69.291,70.304,61.106,177.846,69.797,67.781,70.002,0.17338,3.81426,16.3594,15.48648,0.003927,0.06135,0.03868,-1.2408,-0.90232,1.43883,70.002,3.45,2.55,CENTRAR_DERECHA,0
5.44,85,kalman,supervisor,0,0,-1,,,,67.935,69.748,63.895,118.497,68.842,67.93,70.197,0.17338,3.81426,16.58548,15.64976,0.003991,0.06236,-0.38684,-1.24027,-0.89852,1.41868,70.197,3.0,3.0,AVANZAR,0
5.504,86,kalman,supervisor,0,0,-1,,,,62.879,70.983,64.45,119.435,66.931,67.781,70.014,0.17338,3.81426,16.77388,15.83816,0.003862,0.06035,0.0,-1.23968,-0.89472,1.41865,70.014,3.0,3.0,AVANZAR,0
5.568,87,kalman,supervisor,0,0,-1,,,,63.31,66.83,66.382,114.393,65.07,67.898,69.553,0.17338,3.81426,16.96856,16.03284,0.003991,0.06236,-0.0,-1.2391,-0.89093,1.41869,69.553,3.0,3.0,AVANZAR,0
5.632,88,kalman,supervisor,0,0,-1,,,,70.492,69.849,68.673,121.32,70.171,68.162,70.043,0.17338,3.81426,17.15696,16.22124,0.003862,0.06035,0.0,-1.23852,-0.88713,1.41875,70.043,3.0,3.0,AVANZAR,0
5.696,89,kalman,supervisor,0,0,-1,,,,65.581,68.94,67.229,162.68,67.26,67.655,69.956,0.17338,3.81426,17.35164,16.41592,0.003991,0.06236,0.0,-1.23793,-0.88334,1.41882,69.956,3.382,2.618,CENTRAR_DERECHA,0
5.76,90,kalman,supervisor,0,0,-1,,,,61.35,70.254,64.66,161.191,65.802,67.047,69.625,0.17338,3.81426,17.56516,16.58548,0.003927,0.06135,-0.27079,-1.23733,-0.87955,1.40167,69.625,3.386,2.614,CENTRAR_DERECHA,0
5.824,91,kalman,supervisor,0,0,-1,,,,68.006,75.589,71.446,134.613,71.798,68.02,70.392,0.17338,3.81426,17.78496,16.74876,0.003927,0.06135,-0.34816,-1.23666,-0.87576,1.38422,70.392,3.0,3.0,AVANZAR,0
5.888,92,kalman,supervisor,0,0,-1,,,,69.596,68.456,62.039,112.862,69.026,68.811,70.544,0.17338,3.81426,17.97336,16.94344,0.003927,0.06135,0.03868,-1.23594,-0.87199,1.38413,70.544,3.0,3.0,AVANZAR,0
5.952,93,kalman,supervisor,0,0,-1,,,,64.792,68.135,78.15,109.006,66.463,68.07,70.226,0.17338,3.81426,18.16804,17.13184,0.003927,0.06135,-0.03868,-1.23522,-0.86822,1.38415,70.226,3.0,3.0,AVANZAR,0
6.016,94,kalman,supervisor,0,0,-1,,,,63.608,64.986,69.436,88.509,64.297,67.477,69.588,0.17338,3.81426,18.35644,17.32652,0.003927,0.06135,0.03868,-1.23451,-0.86445,1.38421,69.588,3.0,3.0,AVANZAR,0
6.08,95,kalman,supervisor,0,0,-1,,,,68.328,66.869,65.224,98.629,67.598,67.836,69.632,0.17338,3.81426,18.55112,17.51492,0.003927,0.06135,-0.03868,-1.2338,-0.86068,1.38427,69.632,3.0,3.0,AVANZAR,0
6.144,96,kalman,supervisor,0,0,-1,,,,69.042,68.135,70.232,98.39,68.588,67.194,69.841,0.17338,3.81426,18.73952,17.7096,0.003927,0.06135,0.03868,-1.23308,-0.8569,1.38433,69.841,3.0,3.0,AVANZAR,0
6.208,97,kalman,supervisor,0,0,-1,,,,67.246,65.314,62.555,74.147,66.28,66.645,69.619,0.17338,3.81426,18.9342,17.90428,0.003991,0.06236,0.0,-1.23237,-0.85313,1.38438,69.619,3.0,3.0,AVANZAR,0
6.272,98,kalman,supervisor,0,0,-1,,,,68.618,65.435,68.136,71.796,67.027,66.758,69.559,0.17338,3.81426,19.12888,18.09268,0.003927,0.06135,-0.03868,-1.23166,-0.84936,1.38442,69.559,3.0,3.0,AVANZAR,0
6.336,99,kalman,supervisor,0,0,-1,,,,70.937,69.459,67.523,75.328,70.198,67.938,70.06,0.17338,3.81426,19.31728,18.28736,0.003927,0.06135,0.03868,-1.23095,-0.84558,1.38444,70.06,3.0,3.0,AVANZAR,0
6.4,100,kalman,supervisor,0,0,-1,,,,66.778,67.788,71.896,69.371,67.283,67.875,69.968,0.17338,3.81426,19.51196,18.47576,0.003927,0.06135,-0.03868,-1.23024,-0.84181,1.38445,69.968,3.0,3.0,AVANZAR,0
6.464,101,kalman,supervisor,0,0,-1,,,,68.282,65.083,71.598,81.483,66.682,67.494,69.788,0.17338,3.81426,19.70036,18.67044,0.003927,0.06135,0.03868,-1.22953,-0.83803,1.38446,69.788,3.0,3.0,AVANZAR,0
6.528,102,kalman,supervisor,0,0,-1,,,,73.942,64.597,71.586,63.154,69.27,68.092,70.087,0.17338,3.81426,19.89504,18.85884,0.003927,0.06135,-0.03868,-1.22881,-0.83426,1.38447,70.087,3.0,3.0,AVANZAR,0
6.592,103,kalman,supervisor,0,0,-1,,,,72.183,61.255,67.245,74.909,66.719,68.03,69.893,0.17338,3.81426,20.08344,19.05352,0.003927,0.06135,0.03868,-1.2281,-0.83049,1.38447,69.893,3.0,3.0,AVANZAR,0
6.656,104,kalman,supervisor,0,0,-1,,,,63.409,71.704,67.809,108.908,67.556,67.502,69.877,0.17338,3.81426,20.27812,19.24192,0.003927,0.06135,-0.03868,-1.22739,-0.82671,1.38447,69.877,3.0,3.0,AVANZAR,0
6.72,105,kalman,supervisor,0,0,-1,,,,66.277,61.19,70.021,118.236,63.733,66.792,69.201,0.17338,3.81426,20.46652,19.4366,0.003927,0.06135,0.03868,-1.22668,-0.82294,1.38447,69.201,3.0,3.0,AVANZAR,0
6.784,106,kalman,supervisor,0,0,-1,,,,72.574,68.911,69.257,66.095,70.742,67.604,69.858,0.17338,3.81426,20.6612,19.625,0.003927,0.06135,-0.03868,-1.22597,-0.81917,1.38448,69.858,3.0,3.0,AVANZAR,0
